S_ID,Down
ee4afce001d3bb9e5408daf1e8caf303,2
ee4b8a72070038ffc20e3c6b754f2ef3,3
ef06959a05c35cd9713b70c5323deff5,0
ef290118ddb0cf6be6db5700a241e6b3,2
ef37762eafac18a8ac5b83f9c0eca7b3,3
ef816e4d84b955da4fcf93db4cf7ec93,2
ef9d82e5cea6373d70ccb28c0892185e,1
ef9e3314428ddcfce39bad0ae3636823,2
efa8593ff722eeb61dd8b16ba8ca5e64,2
efd01bd8da02bc360b1612f9b53c1d9d,3
efde45e2a4c636e9b6cf684c73315394,0
efe517ee45474e689ba9d78848d5a7cf,2
efe5566eaba68fc5c26cbb5d8be32577,2
f01916e389f66f7255deae657a63c844,3
f090e900e63b85eae817f369d49a09a7,2
f0b50becbdcbdd63c345b71b85fdd4bf,3
f0cc6ce505932ce9361e9edca09fc405,2
f0e91ebeaf6b38adeb57344f3b5e86b6,1
f11db4f0d4dfbd5bf33454e55fb1b8f4,1
f13dfa36a68251e2ff5e3ecf5f4d160c,1
f14f90d9f3ddcff1f058ef9ce24b8a07,3
f152e7d2108a6989c29d289e262feb2a,2
f15d54105e950ed903c95a6409643d34,1
f187c9f73da7e786a2ac9a04d03cb0d3,0
f1a926894c1eebd1c8f658046a918cba,2
f1e6105b5d1fe82aa6dd2dc80bd31f46,2
f1f1edcd6824a6d647ec0d1fca0dfcd4,3
f20afcec602fee42ebcdf92859543209,1
f212da8d0a4654350d9d6fc0f71f7e10,1
f245455e995d0b80d19559d4806efeeb,5
f275f4639d86318c4fc3ae495f925a32,0
f2832c9575d129838c05b2ae83f2ea05,3
f28d5719a808c82ebc2c289ec53b536d,4
f32e21ab3b6ffb907c7c6381a6c3f2fc,2
f367f54d882f3e200b95fc8faffe87ba,2
f38c5336f81555f651afd9a429925106,2
f38e0bf32601e1df1b969b9e41e7e09c,2
f3c6183fb2f5f3930b855da9f78b595d,2
f3ea4effaf7e2cae71f30de092087aac,3
f4096467ffa0d25f4dc1045cfcb20437,4
f4296e942b19de6aeff00273111df465,3
f471d1cc8be4f4f09014bcf8879c59dc,0
f4e7b7a67d839f440ec0f5c675a072f1,4
f50fb6de086304106e16d8fee6daddf1,6
f52d578f3090f346621ba948f5d0d8b4,3
f5428913f8deaeb4a4d7278655bff7f1,2
f5c4bbc97cd74af3e1e2edbf7a242283,2
f5df6083f448f59f6fea07b8c4c21320,2
f62ac813419f8b2ed152351696a90a41,1
f6321e564fa4d52ab4b942c1426b30d4,1
f640f2b2bd1c1e9b94302dd41baafb6c,2
f643d31c9bc2fafa48b10ede2dbde44f,2
f665aa4c27f4a9e56eb2c5e67ed1ca33,5
f68096bbfca6770cdf1aee5dba8b5eff,2
f68e78efba5a13d9cefce39214fb5897,0
f6c38d5735d214e34296dbb99219b240,0
f7083fc2edcf323a9405e926c597f16a,3
f71e8dafa313a859dd457bcd88d16c7a,1
f726d4024da37e712e265f861e305595,0
f7448c79b661eae311daa1a342b981c7,3
f76b704c46691dd05259c1aae7942781,2
f77e0982b3eb3b4b642343095fbd0c58,3
f7e218c1b1691b2a34459eabd8a4298e,1
f83e5dae4e3b079a923d79fbf77434a3,1
f854763a7f5943240d9a9c0abf811fca,2
f8724f1ed749951c53e75cc05cb46490,2
f8e1c522060e7699fd61de1da9f7f036,2
f92bc40a09924d1061c9951e1f3d4ad1,3
f96d79f6b477e8d7a5d12e45f61ee1d3,0
f998b229237e765fb35c1f2e91e3a46f,3
f9c01d70d046801ee60dccef83ec461d,2
faf4030a304ddbe3673b81f71a9288ce,3
fb3a574b8f61b12567275fbd80f627d0,3
fbe01407dd15c1668c5d5fbcd08cf71c,1
fc1922b85aad7695c0119edfc3fbec89,1
fc3d7e431ff875baac10832909becf16,1
fc610fec9a22970487353b391917aab8,1
fc642c1bbdbbd4f955a92b551094ab53,0
fc864587074d376f8839f9e83adfba75,4
fca1e3ab35e565fbc393ef8b2ffd27ea,4
fcb5a837053b8baa0b4f59f5a8ccff29,3
fcbc186eb05ec8c994ac41f6773094b1,2
fcc5f93ed2323929cbf4c97323654983,2
fccfdd901e352760e101e390e51f4188,3
fd0e558e94d9caf83372338c7bdeb1a7,2
fd86695fc97dd1688fd9bd2752321167,3
fd9d41dce6daa82cfe6769de45b47ee5,3
fdb670008d24519f56d4f2e95fb29845,4
fdc7b785ecf5457c8cac15d79841282a,0
fdee3b1110f7967d9fd618a442359b1f,1
fe294a6d5a63dca4775b7d15cacd2003,2
fe2edce230536f85a659b07d7f83b64a,3
fe41bf6fd75670d425c8f532c566c740,4
fe7f8bc5e9a5ca0f46f7602bd0c18519,3
fe8411427140e879d1613a9e818915bf,3
febeccc626d4ed6bf5bcce4bc70e7055,1
febfe99ee318d01c1a32653ceaa05b0c,3
fed05dd2155e7f77f712cd04dc35d5f0,0
fede0f2a46c5b6a8d59e835572616e00,1
ff08ee0c4942b183dd68e68dc604e002,2
ff52e9d56cf496d1b8ffdfdf0711b200,2
ff6a9bd1c77ba41cc5067096b24ed324,2
ff772eb36a107533d6acc5a5d09c6b3a,1
ff9e1b35589b52af57310bcdb713b2f5,2
ff9ee21d5ed51f48762ef9160c1cfefb,1
ffa6c8846a74ec4e34978ef02be4c563,2
ffb2f2de8367f4fb74789eb255889d8b,1
ffe1e4e1f5a2121a83e4184e24a0d9d9,3
3c57db6481b1e66ea91db89fca6efd97,0
64f691a4fd3dcb9895936c0c207d0d5c,0
a2d361329c80e872ca424123752992d5,1
afb50082ce33f9ad0e56b8ebf925e3a8,1
1eac6e3272b7a90b3fb1a75117f41c2d,1
2e58dd08179d5df5cd010769b6d9d4ae,1
340c30895d14fc924ed4d200e29ac0b4,1
5f50f82b2e315828c49ed09b8c8ca869,1
8cfb13a40693fd4f947f28749bdfaea3,1
a3aa400fa7b6f7dadab175e485fee137,1
af2f29495176ec9199f19c2e1fbb89dc,1
b38537f13c497004a14c2d653a53057b,1
dabb6a65d7d0c70a78e800a94e4f218b,1
04d14780369f1b74521e5ac54fcf3c51,1
05fef428e2fd591d5d2f94c3ef6ff4d7,0
382b67b51a5d9d91a7b1b02ddfdc6df8,1
70661439bee3109d064afb33ff56a1a4,0
793c0799d2cddac606ee2eda574baee0,0
d7000a251191d7e16ae01d6850e392b1,1
a660a4279e15c839c6a1fada84f80140,0
d731b6e0d9676a3a96177f32920dbbdb,0
059c1cd5617744464bd49f1f0890ca11,0
07ee2fcb3dc03868fa272cd441550069,0
0d7d35002480906e3d1ae9d7f527513a,0
1c07b37e601e0aa5d117dae75127f166,0
3b032709edc02c90ad024ad6c7ebdc48,0
405c7c8d99138734e84ce1ae86add4cb,0
4e6264de618bf2f04e74394a8140cbe6,0
5dd62acd9a96bde4dc933d8cb82a2237,0
63893f40ad4cd8c01e6918bd92832c5b,0
82304108f37136eeb60b4824e44ddf31,0
96d011e2bf616ae24a3209d9d53fdf6b,0
9a386d16bc31800e0958935fa42285e2,0
a3921cd3e2397c902916665a031699d0,0
b2354548de92564632d454d4ee0c64de,0
b62bb48e9edbef20ed7ea2754ae76146,0
bbd8e823bf240be6ea00bbadd6b9281f,0
db5eade351d614f3070449508039a8c4,0
e2c43a1ad393907b7ea2434730cf98ec,0
e819a2a0a2175056d2fd92e371b6f61f,0
e9c7e50fcf2d991cf7b4108bcdebccf1,0
f96fafa0dee8735725e5e040473204fa,0
1175c2dae8be92b1aac96e073d457db0,0
4fee8636870392c8174b386d971e7caa,0
b92fc3d4b4f82dd2420f02227695be79,0
bd186a1a6d2dcc1a3aa8b319aee8c634,1
cb35af4f624dc531d90d75e31fe1cf4c,1
e64e62ae0baf995af4da37b04ae97c0d,1
9071b35a077c1c04f9519921f54a9e6f,0
f7eaa70eebecd0984abeb5c6fcd083d9,0
be681dfc38e85ab6c1ee07d357d80579,1
52b72da0f48a8d7c0b11061aa6cb78e1,0
6cd4768a27794df6d8427ce600100c91,0
8da026ef59b18fcfa64a3065de013299,0
adaaf731360301beafb4a805f8ca0466,0
dcb6499ce27db55b8b3cabc7ee8d2aee,0
2844453d4a2f4bc8f1c9108eef24854f,0
ee7e356a38395e699b4a6738f69cf133,4
f99c5fc471d87f5d4e05770cd3193243,0
57f104163d6a961edd5bcb9ad77273ba,1
80e1fe41f064df9a33bda77d66b0f41e,0
a4e05b82fda813862a3d1e6aec6867aa,1
d28ac1df0c08977458697e6632e8bbfb,1
da541c76c9e9e0169d9c1394092757b1,1
01f6f11431dbedcc7c40616d769e33ec,0
44fa9fb904bb467f18e7e946964fc093,0
48e1cbac12f4385c199f17fa6e0cf69b,1
6d5c103266c1bd60323e6840b5038ca1,1
9e8d3f7b06d11eb65c72250dffc1d132,1
bdc5cb42210a5e11587d1bdec3f9168e,1
27769f7c3c5c93cb9314cc5dadfb0345,0
5a9e6b2847948359db1228dc05724e9e,1
60267a567234c33a8f4f4ad89b6a63a1,0
606093bfaf85af664a478d0a449a28f5,0
60b02d13eec36198d2464041811eb98e,0
a8b686c53174e75cc1c211fe217c096b,0
b92ebcb9a9a98193fbe6cf4ae0205c3b,0
9d82e606e786537024d89d6684494f74,0
a848dbaf329e1fefcd5365d18cc8bda9,0
6b02afbd15db181e12037f75020de104,1
6b3b72d0853578002dfa4cdd6c384992,1
0c7189a3a62888b732bc5d418495fa82,0
ccd2517bcfcc59da9bc50a426367665b,0
0e5253b50a9247b3417e54660d96c47a,1
27fb9097d071a7b8d2524c448592d4e5,1
39b6356561f60f603049fe09f3cd4f2c,0
463ace1a94bafd1da3cfbd4617308911,0
80af282def9f605ad371b98bd4a9d3b3,1
905a05501366238dbb0d489605e9ec41,1
960db78df2fec405dba4354cc36e95dd,0
9cc920a1e61f4610c826e43e56fc7cb8,1
ade21dbf793eb0189249a80687f3f4ea,0
bdba9212b68b02108518e74b76b4bc36,1
c57b60bfc515ac59ec4e421681fb5dd6,0
d2e63b3ea0269f289b694c7cad369f77,1
ec727ee589854fa5897776977ec9a7e2,0
efec03139d70c92a1fe3119fe778cebc,1
39b17a7560b6d93d69457c03fbf3b66a,0
c8614505f5d94587f6aee98347d3cd8c,0
f8ae30d07a759243dba39c542fd60402,0
5cd50ae484f9a746bf705b6ea61ac415,1
1a275dcae8362e612e79a68ce77c2139,0
1a913c7c4c2fd19cc3d5638c87554a62,0
e7eed038914da50a5de9b6be909c0295,0
e9484728ed49d80270cadbe6faa4f0c0,1
d06cb85ab41c69efddba8d12fd0d75f9,2
ab0e4ded59b9a621107fdb5401402dfb,1
7cb286b8784edf7597e22d05e5125916,0
d0abbec81289de747f1aba8737bff77b,2
49c987d95ad7e8cfb1149a83bac4ea88,1
4ea0f2c3ccccebb6fd4ad645ef5a84aa,1
22a87da4da137827f7e417bc03f7cefd,0
5651f271db851459971270f275961c8c,0
05c472ccafa37c7cecfc605b2502e2ca,3
6b423ed33785e4bac423e39307ad3c66,3
90c5ec09f7558658e1586e925e35e019,0
84f91e06f6d9d3496771835659f70b1d,0
e1612ac828583812ef5fc481ad3b30b7,1
711cd1a598aaeacf770a7d1bc4f080c8,1
9dc5c4d7adbebc782c4375be73952461,0
fff1a8ce3e38daea08ba5364df9f02d2,0
1973cee1e472442911ec5edb93c94997,1
1e603168260acd0b3d46c4a1d71aa57b,1
448a4d38d62f9c07d61d0fffa6362dc0,1
449dec69a58a5ab2cd8e792168472be3,1
583e932ab96fff7b55e7b31e95c386f7,2
7a42f4608d00d745cbe392b7417666f0,0
92b3be91697fe7d2d74daad2185f8057,2
c0c3f1951349fc060dad475f71eb22b1,2
f64585e3bf0507ad1516ae362944fabb,1
fb4512d450808000dc17bfaa7bd56d07,1
fc4c2b2cc1703f55a3ed954c969d38d9,3
ff379512aa23b13342d7de5a001b5ca3,1
7f6c50319b60627efe1c62ea62dc703c,1
4dbe970195ae07c6d76e2f0099cb5ec6,3
8cc689e07cff975c26f1e874a1954008,1
a8832c9e31df5ab976456cb5682cc41e,0
dd3d075fa3b29e7d74854b1b02c72406,1
3a7e542ff3c03f28db1079615a4c2d63,0
72b1296cd4b3978fbbcc5b08340aa363,3
adf74e64e51aba0aa8c3e846b2ddf52e,0
68d8092f63318a3fb962179a48e4eee9,3
e0f70ac5b62a25b8d7e0f1e0c973fc63,0
f5ced3a53167c2291dee2fcbbebd3524,0
1235da0a4f6b01d9372bda894e14456a,2
134b169ee488e6acb66b043817d19792,2
2ad732a1e8611bd7fc71077bd6583e51,0
7165d20aa257c6a69e86a4912d3b93f0,0
7c489ec984d956c68e1b573c7b70bd9f,2
7d702ee5dca62aab99c15aa6256b5ef1,4
a4b789936df8a5d79f909cbc022ed037,2
a609b2f53fac5ceab10749d4e547da85,2
d2833113fc22bb2269d93ae6915d2986,0
d9d0cdc96c49e8cd9ee46247f06bab81,3
8b8dda7b647ce534866c392874dda912,2
9afce7acc5b6691c6c3d3982138d9646,0
abb2bbc256855cd0fad1ef6ad742ead3,3
ae637b0788c87bc1eb48d6e14771b5f3,2
cb264fde399a2eccc58ac66382969593,1
ddfc6662bf4a8ccb156c3903c870126c,2
e668be53a595da1c400de94b8b9b5438,2
ebd474cd5bd1f7f1c07e0f2a504a08ed,1
f69e74ca00893c34429db202b8a44ecd,2
26dc0967bb144c3e31d86136a7c31597,0
5e1d42e7f5faf051f74056f868053832,3
f6a6e3dee4ea028919dafa0dea2e2efe,0
5e52f4d868f5020712add546aa882af9,2
c5b612f9c003e23877323bf529be7231,0
edb7743eadddc22354bca51e29e2b650,3
dd316625c3da78249eccd6e7f7c79a4f,2
d2e543c4052d425215af0f8ab91660be,1
000c80387f0ae563dcbcaf5362674122,2
1a692848a8bb7516a02322b30acd05d6,2
5f4a11d396b45d96f03e63ac7a02748b,3
60661766c480ef28e30e2a983ffdc997,2
6280c296151e423f2eaeb8261f82ad05,0
79588ebc246adfa6c690622639cfe7e7,4
8cbd1b61ca23ae0a3c3f712514c5777d,2
e87fa191dad6a80170a62b40c0f0c1d6,2
c90b2d9da44edb8d312850f5b2e19ffe,0
0737957bdd01fd65b64e987b4c98c7b9,2
96ea94fe2b0941191222a90dcc513a32,3
aa62346b52a74a11f38db3f42c3f51c1,1
c26e2832af26a53f3e409c1a70eccbff,0
259bcf5758fc18deb556543ffd622f5e,0
7bafb774396d6134177ec37d4e9de46e,0
b3f8f773a4a302a235a97498af7cd8d7,0
5f180ed7fc547e2774609171fa3b0239,4
d711ac58fc8c108b184b4abe08d32c19,2
040579c51cc3a8995d4bf79f9bbb0f3e,1
1dcf9331b8e2f84a04ec48a35b3007b5,0
5ad15b5e2e71a9f6307f4aac02d6f4b9,0
6a6a85b33121f0868c89ed885020c2b6,0
24e972068319e59f47e4eef7f2478986,1
0746fe4fb99880a2f9e1121ec7b8d03e,0
aa287f7f31c5cadf1d35b4b9b455ee3d,4
d7e0ed6a1ed6ee32168182323ffc80b8,2
4cfcdafa5fd0ebb61cdc533147a6b90a,1
faaa2ccd188f4721adbe47d25b1d9c98,2
14635b8ba946481f1d35790772d5e899,2
4a579890945822f1eeff753ed9d2893b,3
9358de4b31c0fae114cfe5cbddc3c844,2
a755ebf53695f1d8297d1a9625e1ad70,2
a7a55ef1ec50d068e9ed1d30182e9efd,2
aba05f4285db1e530cb70500db4b4b73,3
d13c25f89654de239ddbc34a02007ee8,1
dab78b3bbd871a299f287a69ae23aa6d,1
9138b631f067c55c198c58ac086c803d,1
e372988a719a13b4afd2ec3b656b34c7,2
b48b2a7e57e97ee5aca5f0116fed1db6,2
2f0175fda7ed060a8beafa00e2bd0555,0
4426f51fa27f03f4def718f1696ca270,2
4ed4b7f191f05f3e8d6a143426b76ae4,1
4f09ffb079e87a354c76b4a927262343,2
71f712ea72b25a75cc6d2fbfd25769e4,2
b2afdf6f3e0928f0ce1c7b9e55b13921,0
c5570af3685f292ce97b8bfaa51be6d9,2
d8379d2059c38f4e1b7117563d619c0e,2
9bb2ad468949cfbc809a6ff2bd295dee,2
fc631fdedbc2f08ddb3389c14ae897f2,2
1249952a917949698c017621f19e3c29,3
1dd4564c526559ff0b33428969d7e4de,2
778e609e3d7e0beea77832551c95ecc5,1
799d2aaff5deb136242f0170fd81b55f,3
a76aa2050ecd1d0c2167eff34fe12c4d,1
c70e518a61bac5949637321578e7bf7d,2
cb60679c860b381d6be0693949a730a1,2
e3b1335739c5a32e2dc0517035eb56d9,3
99621e409770faf3f0344457429a0eb5,3
b86da4e44594c932b56f998673cd45d7,3
1b0a113dc581d61770feaf28834d4792,3
118f74b97fe77af9541570606e7116f2,3
3ff8d2dc11aa56e7976843b6369084de,1
618d6c2b2030463adc0a6abdd3c3b6ac,2
7c1ef3e7b6ccf953aa0876e314107bcc,3
8c419a5898365372f3090c4da37b3763,2
9272bcc186c244bdfc3b91273bdab797,2
b1fa83e145758e0d74ec426ca2f94f77,3
ed4b58bec4d34bbb1d1ec6a64d84360f,1
efd63ba8e6ced073dca11abf7d3763c8,1
2605a5bc570fc2163d3bda54cb10f860,2
803222467308bced0acea05ee70190a6,3
f3236a53e7148d2cd1291bfbd0826b9d,2
f8cb3ed71641bc6a50ceffa1f54c8f2a,2
6015739be04ff21da2332ee2582877ba,1
931fdcbf7f679eae9d36b901d0977e63,2
a752d0afcc323717d370b581438dde1a,1
17b7fee83f1cdea00094a2457b3163e5,3
19b2f82af4565daa29f99a3c6aca4cad,2
26789d59ec8e420d565115a8640181a9,3
77576ebf2e35e51bde97ad463b23f7e8,1
a1edf21b28932b1fb4aab703bf7dc709,4
bcc522504db4f12dc2bcd0bdcb4d803a,1
0067a570015b8e20507e97bc1338fe76,2
3b2def81a838a988738f2179d6c796fa,3
86decedb9d07b1826b7b14b5a22ceb24,2
c8ca3ad78e7f2eaa01fe4c7f8880ab60,2
daf508aa7eed10bd745ed977038b0b1d,1
61554380b5eac07456a012aaded0a001,3
e71fef9e0a692df258258adb2467dac2,0
306f5de161b81e0ceb58e84890403899,3
613aded2db65e70e42593e54e1d29498,2
177b6b8587f204f3d379a10c4f8b7a0b,2
75ba7cddfdf68eecce7ee4729f5f4455,1
da1b8cb083f0fdab47a36040cee16410,2
e32ee28b4bf966f1097110e7cd15e0a4,2
c21c8eda97a7e9f6cdc3a901f4fd88d3,3
67e79e89cc87211cfe6cd6c3cfec6571,2
7ac25bed7348cfe4c77edd224525a993,3
923504f8c3f348b78cbf4c933be05e1a,2
dd6f3163d24ade45a793238df8c62f7a,0
140f80c6e28c3036fdb904af0294d1a5,3
15dc877648519d9c818c55b9d4c2a83a,3
1d91c82f1246acbb31c3b941011d195d,0
36dd68cb73728c9fa9f4c8f61448a80f,2
7a6b2c7e792fc6bb2c46e84589ad60d8,2
d6a8a9fc5b457542503ddc8c1e718905,0
92859b1f2dd6b875994b087146866258,1
9422df63e0b35d4ebb6e2b862a828197,0
3bd7c1a1e5fd099a073fff6299ab2115,3
745385bcaaaa75c26f37b642f2c21b98,2
901e9aa1abbf22e0b919a921089cda00,3
9257d588f63257967824a4c565724199,2
05d0421b3c1f3fc4c99c3c52b811484f,0
8d978c36b74b5056c1b0e92d49e733b3,0
051884b03a684f97f21a10d993744d3c,0
2a98d20232c48c07defb0e54f6bd26db,0
6d868c162f48c40ef1b784d7c3ebe594,0
cf6dffd697f6fad4c58794f37db8d432,0
f7c98a8e9f61346a99869dd109107319,0
02bed0b0c8d5448d80f4039f4bbc9b41,2
125b427aa9dc35157973d5331448c49b,1
17a5a430a35d1a779d3bfbb063acaa3c,2
31812e9aada3edc87600a27fe3f22500,2
59386b49c82b63c7bd525d55d08521bf,1
96513862f67026656d5a0f3b12deaf49,2
afd0d93f9cc5ead67a22f1867850404f,0
bd27200f7ba92365bb786431f0d1bf5f,0
db2a1f9ee65b1738b7ccb4360106474b,0
e0942c13dac5be595ede5a8ab6a1a801,1
eddfd44bbc8e224f2aaea952129bae6b,2
0e745fe9a2f9bb7f23051e7b933f9b90,1
2c9384454af24407c09da61bc3397caf,2
3d58e56a1075b52e0d7637d12398e32f,2
ac8e5baa604a8d69390003f9a6e993c5,1
fb73e986db0c59d225aa66aa3a1cc106,1
4e82369be0887b22ea482592cbe8b09f,1
9fa62758504d74587531658a8a76bfd2,1
2e1c84f411da8ae8d8bca05fcd12ed12,1
58ba22e35d4b549c630c2f113d56e2d0,2
9e5169552720b2c8e2edb844d44ddb49,2
2a804e8e2d0e3af7ce7dd4cac591787d,1
7242fa317dc479d4ff10e86ba267ac7b,1
8e144c90adf8297e453ba50fa60254ea,1
28b6893cf259c59b111be39890c315d8,1
4057d8f169a59028c3ffca70fc062f1c,3
48eddbca849b86e7b81cfe56a3f2c6ab,2
650a99cd6144dfbbf908b56e51fd0a65,1
7629f88e9ef5a16bb70cf178f27ea8c2,1
95ee33ab4668dcd78d00851408b84427,1
ef9f6f66149269148fc5a56bc33edf37,1
77066a0123fd8087cb1be0c95b08b2a8,1
d17575bebdb4b5b4fd5f6a452d4d5bcb,1
ff38e08a288a0c2e1bc51d5d0cfe86ee,1
2f19149fe193fe70af7ddc6a28328302,0
06ff31dda58218e2e9888b5d7bd667e5,1
10a6b6811cbddf38c073e9f17ca8958f,1
1204ffda783bd1fafcbdf370a97f9d44,2
2323cf23b0d2dbe2c0a727b71ed0146f,2
2624624b64bfd484950de55ac954eaac,1
67a57dc7713ca3861a2805a7dbbad20d,2
7f846a21e4cce97dd7c850947f5727e2,1
83db7276bc52fe87e8d33b0f826bead1,2
93922e9357478dd13063621d06974988,2
c05afa349108caf680a89f982de55015,1
d507e5dc6a404e3e55c185269a8bf879,2
dbb0ec4d0fd063d4a9a76726b83cbae0,1
e0e3064d0d7d1dcc752aa4c08c05cc5f,2
fa18ff5f718e679811fb42b22e168d6b,1
1627478402c264876a0b35d86e7bbd4c,0
6aeafa3de87a23d5bd7a55e2c6b9d82c,2
cb420cac6aeed185c4e2b7b9e5127e62,1
73c48158917b45a5801eb5d3a8a5714b,0
1487805050799d66bfda49545ecbe497,1
381ade4708e59c73dbaf82637da3fd55,2
4be027d1a3a5969bedabf703b43373c6,0
47fa0644e27ae291f5f3cf66176b54da,1
5883ec90f93648790eb03c71c92f6cb1,0
55d72ca0c9d29fd74407c4065ea6c19a,0
0f55b03a1f6cadcdd01915efd32bba6b,1
1b81f55b18e9d120f48e18ef14e2e47b,1
5ede12b4ebf64b75ccdaebea011733c9,1
be10164bf82dae0e1eb03a0f1f60fc4e,2
64f2362a7496d530552fbf43522dfe95,2
496fb8a21746f419e5576da673284f40,1
4bcdc8c169679770ec560ef3a1815980,2
84313d965d9c738904b3f9d924500276,0
e60ebe226776064dcb05d7e12b4f1234,0
dcee5ec7676e4247883eb09ac9db9fd1,1
596fe3c61d1154fbd9b3b892c8354247,0
5721daa6a7d52218b351899355f3964e,0
75b6b3e6fc7dc17f6cfbca2e892f56ba,2
6bcf50653d2898d13fc707191afbbd5f,2
8916ad1df6308d5cb19fb05cce0f607c,2
cc79d1a2f44959a3f9950d6070617a72,1
6b3eba5798b4bec79621923ee15e8876,0
881607e7e3ec8d5492db0e1b68e8a01b,1
2b035bb24be5aac3a569af14c99ca066,2
52c5992434e9603e7784e6b3fc2990f4,0
6de29efdd70bdb338675bef225998e73,0
c8bdba4db06d9a47b9b085cc5303ec3b,0
68affdd2c8672a7e0cf66792418ba764,0
334af4a86d97646390ebe0d701685bb1,0
514798ab755da635401b1de3deac31ef,0
332318ac912b165bbf858d231a239520,2
49c1137bacb54ee6a42a2e8af1258fbd,0
4f1e07bb6e3a07ffca9140c5156cc59d,1
571272e7411db69aa461224186f6f34f,0
69fb4a09fe60094c30f516100fd1598a,1
6f14b52b439566ef12e59cc7e098844b,0
714aa24cf7adcc1363d421a26515f9d3,0
7e575aeaf339eea67de6389db7e7d950,0
aa51bd6b0367dc78fa8811c3b869e17d,0
b4be899ebf133e84116e14cbded99a6b,3
d3a2a6ffeab06362b70be163fe0622db,0
ebb1801b7fc1f4032cd136fad1db858c,0
a6af817f2c73f64cb48fd9bc3d8b2b9e,2
42446c60b6e69ac2afacf9c342488308,3
d57357d3b70906c4cc041ad849151db9,0
648fd63c396309c1d44055e4e7e2a878,2
64f9933877b494e3a434738178943731,2
e20a6ef4f8d2c15844150728594b2669,0
19656a9192d0c4fb17a16d97cbd4f69b,2
10d15e95b832f4731682b217f2052069,0
a9f6c724091d66180bcb230fd4abc3d0,1
7237b68a21b470210617213e87551b62,0
dd7d908dae5e326e9b19104441848f7b,0
a1a7312e50af503580c7a37d17e978df,2
32b69c0578a25916de2cf9ebfb2335f4,3
7ae32b0f7c9b3047883653e2d7cf89a5,2
e9846d86d2bea9ca00c1438b7acb5869,2
3078a9c0a8bcd9f108e00ab9dca39c28,2
7eff9a9f3081ea20c285fcdecc547192,2
aa99ecc7348be044f8036dd34aed962d,2
b7a8869a57a4448f968c7ec769ea9c4c,0
6b5dd50d461b9ac2022e44b7123da47d,0
1058d3f2cf8036c272724c1a83501c67,0
f5772d9a36c64fcf9d9c37e325cdb0a3,0
8e36d442fd963085d67136b03c950c33,0
2f49d535e4c734adb37eb703741cea0e,0
d242dddfdf8ee78d8d04e3c097b6b5ea,0
cb725fc843693caa143b830447d768bb,0
c58018a151710ab502e2f0dcc5a4764c,2
5ba446954877397bdb497482fbf3b5f5,2
5cf1cba803d947a6dd3c0ee5b38692ec,0
00f27a70312d722715521f982903e3ae,0
a2f9ae0f7112f4369ca17b61caffb593,0
f1963654f9d3f85161ecad3e00c5b4e7,0
379946e2088cc1e81577e8fb328807ad,0
201089da9a716e2d9471e3dfa70f099a,3
930ed88579f610a98a0ac1c494003690,2
cebfd6bada11173fdd3d79313bf6f058,1
83e6b30e007cd7f7417af605c8a801f5,1
c9e321c74edf6c1173038ba8fed657b9,0
274c9bd765f5494bf8c88a759c08f053,3
620a227c4565e2d3a0dcba091d73552d,2
6475e71341ac330a35e44683a010adca,2
a36531dd077a9feff136bf549415b4dc,5
5a17481c1001a153540ea3d87d779e23,0
5f37a126b72deaea3e0294480fc7d5c0,0
9a0e85b323f456f106372b0522510260,0
bd6fe5a630600dce1ef65b089ba5d92e,1
25aa5d8ad6bdc31700749baec121296c,1
a14ae74a12517159da156b655f4d2b72,1
ccd5bab9699286adfb9a6b74fb49156f,1
e94a36c3c2d12aa60b85adee1b8e430d,1
4465498a605768016d0fdae63640ed62,1
8a588d0c6012890aaaa059e8d24afa87,1
4437f0f0b74353adf339ef594e75fe90,3
a041f0c4fd36a4d341bacb06caa94ec4,3
adb4ab808ee5a317fbeee9fb8715afcd,0
1923288f52f3da5a8ae2aca7b7a3e5fc,4
1a4d390ef464b6a0cec2ff471468768a,3
db91ac3ea6eaa301bf3093d2e26eb5de,2
ec159b9b90e2b36cfef7184cbd2f7734,0
3aef7fb111df10328e4a42af4c185ca6,2
392f60b87eeb710dc5dd6b64a222cc5e,1
9aedb346b65d362156a6e68b17cd49dc,1
0452ca334c6f3b9af7ca95d2e21daba2,2
4658486a3c390cc77454e7808a9dc18d,1
4e06148af9ede583ffe9859205bf99f3,1
5d72a523f288bdee0db7c60ac15c054f,1
bb34efc96cfb2a64b3c1ddac07e9ac5d,0
ebaa737a2eaa01b4e56085ca58f02551,1
ff0aa045a39593f015eda6f613e56270,1
653a320eb5771125e0923ee02b6766a5,2
3e2636043464a6f3383fe999875fdd99,2
597c4b8d276fb598b3359c79521ce9e9,1
90b4a35cf0a2aa306a9fc91408cbd9a3,2
1af220eb15e5d761042f1aaac56185cd,2
3f72fee2be1115d8265dd884579959dc,2
00366dda250aa4e551edaedbe81ae125,1
007cf4d645d61cee4bd393dc1e433db5,1
00c26aca553c69d039e86c1665e41803,2
0157cda54a4e65a1b758a675a5c64287,3
03ccdbf5c3ac15b7b1a02bbaf82c53d2,1
0436944d17091a60295cbedd0e77e2e9,0
0768ea75211a8b9bc0d26473289efef6,0
07942b5084bab622355b2577c33c6a3e,2
0871a97aba996e9fd2d41d753d9f2a4b,1
